      Pres    T90(1)    T90(2)    Sal(1)   Cond(1)    Sal(2)   Cond(2)   OxCur        OXYG     Trans      Flur Altimeter      Time       wocecode
      31.6   4.99150   4.99050  34.84420  33.32911  34.84359  33.32769  2.694700     7.088   -0.9059    0.0143     98.58   8329.50  2222222111111
      31.6   4.99180   4.99070  34.84395  33.32918  34.84372  33.32800  2.694700     7.088   -0.9327    0.0142     98.58   8329.54  2222222111111
      31.6   4.99170   4.99070  34.84389  33.32906  34.84371  33.32800  2.693500     7.084   -0.9327    0.0142     98.58   8329.58  2222222111111
      31.6   4.99170   4.99040  34.84374  33.32893  34.84366  33.32769  2.694700     7.088   -0.9327    0.0142     -0.00   8329.62  2222222111111
      31.7   4.99180   4.99050  34.84355  33.32887  34.84389  33.32799  2.694700     7.088   -0.9327    0.0142     -0.00   8329.67  2222222111111
      31.7   4.99170   4.99050  34.84401  33.32918  34.84353  33.32769  2.694700     7.088   -0.9327    0.0142     98.58   8329.71  2222222111111
      31.7   4.99180   4.99040  34.84397  33.32925  34.84362  33.32769  2.694700     7.088   -0.9327    0.0142     98.58   8329.75  2222222111111
      31.7   4.99180   4.99050  34.84351  33.32887  34.84281  33.32709  2.694700     7.088   -0.9327    0.0142     -0.00   8329.79  2222222111111
      31.7   4.99150   4.99040  34.84403  33.32905  34.84360  33.32769  2.693500     7.084   -0.9327    0.0143     98.58   8329.83  2222222111111
      31.8   4.99170   4.99040  34.84418  33.32937  34.84359  33.32769  2.694700     7.088   -0.9059    0.0143     -0.00   8329.88  2222222111111
      31.8   4.99180   4.99040  34.84378  33.32912  34.84393  33.32799  2.694700     7.088   -0.9059    0.0144     98.58   8329.92  2222222111111
      31.8   4.99170   4.99070  34.84365  33.32893  34.84292  33.32740  2.694700     7.088   -0.9059    0.0144     98.58   8329.96  2222222111111
      31.8   4.99150   4.99050  34.84355  33.32867  34.84311  33.32739  2.694700     7.088   -0.9059    0.0145     98.58   8330.00  2222222111111
      31.8   4.99150   4.99070  34.84376  33.32886  34.84325  33.32770  2.694700     7.088   -0.9059    0.0145     98.58   8330.04  2222222111111
      31.9   4.99140   4.99100  34.84333  33.32841  34.84328  33.32801  2.694700     7.088   -0.9059    0.0145     98.58   8330.08  2222222111111
      31.9   4.99140   4.99100  34.84333  33.32841  34.84327  33.32801  2.693500     7.084   -0.9059    0.0146     98.58   8330.12  2222222111111
      31.9   4.99150   4.99090  34.84351  33.32867  34.84302  33.32770  2.694700     7.088   -0.9059    0.0146     98.58   8330.17  2222222111111
      31.9   4.99150   4.99100  34.84314  33.32835  34.84326  33.32801  2.693500     7.084   -0.9059    0.0146     98.58   8330.21  2222222111111
      31.9   4.99150   4.99100  34.84320  33.32842  34.84325  33.32801  2.694700     7.088   -0.9059    0.0146     -0.00   8330.25  2222222111111
      31.9   4.99140   4.99140  34.84381  33.32886  34.84284  33.32802  2.694700     7.088   -0.9059    0.0147     98.58   8330.29  2222222111111
      31.9   4.99150   4.99100  34.84378  33.32893  34.84289  33.32771  2.693500     7.084   -0.9059    0.0147     98.58   8330.33  2222222111111
      31.9   4.99170   4.99120  34.84372  33.32906  34.84338  33.32831  2.693500     7.084   -0.9059    0.0147     98.58   8330.38  2222222111111
      32.0   4.99180   4.99100  34.84383  33.32925  34.84358  33.32831  2.694700     7.088   -0.9059    0.0147     98.58   8330.42  2222222111111
      32.0   4.99180   4.99120  34.84383  33.32925  34.84337  33.32831  2.694700     7.088   -0.9059    0.0148     -0.00   8330.46  2222222111111
      32.0   4.99210   4.99100  34.84389  33.32958  34.84357  33.32831  2.694700     7.088   -0.9059    0.0148     98.58   8330.50  2222222111111
      32.0   4.99200   4.99100  34.84414  33.32970  34.84357  33.32831  2.694700     7.088   -0.9059    0.0148     98.58   8330.54  2222222111111
      32.0   4.99210   4.99120  34.84359  33.32932  34.84336  33.32832  2.694700     7.088   -0.9059    0.0148     98.58   8330.58  2222222111111
      32.0   4.99210   4.99120  34.84366  33.32939  34.84266  33.32771  2.693500     7.084   -0.9059    0.0149     98.58   8330.62  2222222111111
      32.0   4.99210   4.99100  34.84366  33.32939  34.84321  33.32801  2.694700     7.088   -0.9059    0.0149     98.58   8330.67  2222222111111
      32.0   4.99240   4.99100  34.84321  33.32927  34.84321  33.32801  2.693500     7.084   -0.8792    0.0150     98.58   8330.71  2222222111111
      32.0   4.99200   4.99100  34.84376  33.32938  34.84356  33.32831  2.693500     7.084   -0.9059    0.0150     98.58   8330.75  2222222111111
      32.0   4.99240   4.99100  34.84306  33.32914  34.84391  33.32861  2.694700     7.088   -0.9059    0.0150     98.58   8330.79  2222222111111
      32.0   4.99210   4.99120  34.84366  33.32939  34.84301  33.32801  2.694700     7.088   -0.8792    0.0151     98.58   8330.83  2222222111111
      32.0   4.99210   4.99120  34.84381  33.32951  34.84336  33.32832  2.694700     7.088   -0.8792    0.0151     98.58   8330.88  2222222111111
      32.0   4.99210   4.99120  34.84337  33.32913  34.84301  33.32801  2.693500     7.084   -0.8792    0.0151     98.58   8330.92  2222222111111
      32.0   4.99210   4.99120  34.84315  33.32894  34.84336  33.32832  2.694700     7.088   -0.9059    0.0151     98.58   8330.96  2222222111111
      32.0   4.99180   4.99120  34.84338  33.32887  34.84337  33.32832  2.694700     7.088   -0.9059    0.0151     -0.00   8331.00  2222222111111
      32.0   4.99200   4.99140  34.84311  33.32881  34.84247  33.32772  2.694700     7.088   -0.9059    0.0151     98.58   8331.04  2222222111111
      32.0   4.99200   4.99120  34.84311  33.32881  34.84302  33.32801  2.694700     7.088   -0.9059    0.0151     98.58   8331.08  2222222111111
      32.0   4.99200   4.99120  34.84327  33.32894  34.84303  33.32801  2.694700     7.088   -0.9059    0.0151     98.58   8331.12  2222222111111
      31.9   4.99200   4.99140  34.84349  33.32913  34.84283  33.32802  2.694700     7.088   -0.8792    0.0151     98.58   8331.17  2222222111111
      31.9   4.99200   4.99120  34.84335  33.32900  34.84304  33.32801  2.694700     7.088   -0.9059    0.0152     98.58   8331.21  2222222111111
      31.9   4.99200   4.99150  34.84328  33.32894  34.84309  33.32832  2.696000     7.092   -0.8792    0.0152     98.58   8331.25  2222222111111
      31.9   4.99180   4.99140  34.84349  33.32893  34.84355  33.32862  2.694700     7.088   -0.8792    0.0152     98.58   8331.29  2222222111111
      31.9   4.99180   4.99120  34.84365  33.32906  34.84306  33.32801  2.694700     7.088   -0.8792    0.0152     98.58   8331.33  2222222111111
      31.9   4.99180   4.99150  34.84366  33.32906  34.84242  33.32772  2.694700     7.088   -0.8792    0.0152     98.58   8331.38  2222222111111
      31.9   4.99200   4.99150  34.84331  33.32894  34.84277  33.32802  2.694700     7.088   -0.9059    0.0151     98.58   8331.42  2222222111111
      31.8   4.99200   4.99150  34.84325  33.32888  34.84278  33.32802  2.694700     7.088   -0.9059    0.0151     98.58   8331.46  2222222111111
      31.8   4.99200   4.99160  34.84363  33.32919  34.84269  33.32802  2.696000     7.092   -0.9059    0.0151     98.58   8331.50  2222222111111
      31.8   4.99210   4.99140  34.84332  33.32901  34.84290  33.32802  2.694700     7.088   -0.9059    0.0151     98.58   8331.54  2222222111111
      31.8   4.99200   4.99150  34.84328  33.32888  34.84316  33.32832  2.694700     7.088   -0.9059    0.0151     98.58   8331.58  2222222111111
      31.8   4.99210   4.99150  34.84312  33.32881  34.84317  33.32832  2.694700     7.088   -0.9059    0.0151     98.58   8331.62  2222222111111
      31.7   4.99200   4.99170  34.84323  33.32881  34.84298  33.32833  2.694700     7.088   -0.9059    0.0151     98.58   8331.67  2222222111111
      31.7   4.99180   4.99140  34.84352  33.32887  34.84295  33.32802  2.696000     7.092   -0.9059    0.0151     98.58   8331.71  2222222111111
      31.7   4.99200   4.99200  34.84325  33.32881  34.84270  33.32834  2.694700     7.088   -0.9059    0.0151     98.58   8331.75  2222222111111
      31.7   4.99170   4.99190  34.84335  33.32861  34.84246  33.32803  2.694700     7.088   -0.9059    0.0151     98.58   8331.79  2222222111111
      31.7   4.99200   4.99190  34.84298  33.32856  34.84283  33.32833  2.696000     7.092   -0.9059    0.0152     98.58   8331.83  2222222111111
      31.6   4.99200   4.99220  34.84314  33.32868  34.84288  33.32864  2.696000     7.092   -0.9059    0.0152     98.58   8331.88  2222222111111
      31.6   4.99200   4.99220  34.84330  33.32881  34.84290  33.32864  2.696000     7.092   -0.9059    0.0153     98.58   8331.92  2222222111111
      31.6   4.99200   4.99200  34.84317  33.32868  34.84346  33.32894  2.696000     7.092   -0.9059    0.0154     98.58   8331.96  2222222111111
      31.6   4.99200   4.99230  34.84296  33.32849  34.84282  33.32864  2.696000     7.092   -0.9059    0.0155     98.58   8332.00  2222222111111
      31.5   4.99210   4.99220  34.84317  33.32875  34.84259  33.32834  2.696000     7.092   -0.9059    0.0156     98.58   8332.04  2222222111111
      31.5   4.99200   4.99220  34.84365  33.32907  34.84330  33.32894  2.694700     7.087   -0.9059    0.0157     98.58   8332.08  2222222111111
      31.5   4.99200   4.99200  34.84345  33.32887  34.84282  33.32833  2.696000     7.092   -0.9059    0.0158     98.58   8332.12  2222222111111
      31.4   4.99210   4.99220  34.84307  33.32862  34.84333  33.32894  2.694700     7.087   -0.8792    0.0159     98.58   8332.17  2222222111111
      31.4   4.99210   4.99220  34.84352  33.32900  34.84265  33.32834  2.696000     7.092   -0.8524    0.0161     98.58   8332.21  2222222111111
      31.4   4.99180   4.99220  34.84370  33.32887  34.84301  33.32864  2.696000     7.092   -0.8256    0.0162     98.58   8332.25  2222222111111
      31.4   4.99210   4.99230  34.84311  33.32862  34.84293  33.32864  2.696000     7.092   -0.8256    0.0163     98.58   8332.29  2222222111111
      31.3   4.99210   4.99200  34.84320  33.32869  34.84290  33.32833  2.696000     7.092   -0.8256    0.0164     98.58   8332.33  2222222111111
      31.3   4.99200   4.99220  34.84325  33.32862  34.84306  33.32864  2.696000     7.092   -0.8524    0.0164     98.58   8332.38  2222222111111
      31.3   4.99210   4.99230  34.84309  33.32856  34.84297  33.32864  2.694700     7.087   -0.8524    0.0164     98.58   8332.42  2222222111111
      31.2   4.99210   4.99220  34.84325  33.32869  34.84309  33.32864  2.696000     7.091   -0.8524    0.0164     98.58   8332.46  2222222111111
      31.2   4.99210   4.99230  34.84341  33.32881  34.84301  33.32864  2.694700     7.087   -0.8524    0.0164     98.58   8332.50  2222222111111
      31.2   4.99240   4.99250  34.84320  33.32888  34.84282  33.32865  2.696000     7.091   -0.8524    0.0164     98.58   8332.54  2222222111111
      31.1   4.99210   4.99230  34.84359  33.32894  34.84304  33.32864  2.696000     7.091   -0.8524    0.0163     98.58   8332.58  2222222111111
      31.1   4.99250   4.99270  34.84320  33.32895  34.84265  33.32865  2.694700     7.087   -0.8792    0.0163     98.58   8332.62  2222222111111
      31.1   4.99210   4.99250  34.84377  33.32907  34.84287  33.32865  2.696000     7.091   -0.8792    0.0162     98.58   8332.67  2222222111111
      31.1   4.99210   4.99270  34.84357  33.32888  34.84268  33.32865  2.696000     7.091   -0.8792    0.0162     98.58   8332.71  2222222111111
      31.0   4.99210   4.99270  34.84351  33.32881  34.84304  33.32895  2.696000     7.091   -0.8792    0.0161     98.58   8332.75  2222222111111
      31.0   4.99250   4.99230  34.84297  33.32870  34.84346  33.32894  2.696000     7.091   -0.8792    0.0161     98.58   8332.79  2222222111111
      31.0   4.99210   4.99250  34.84361  33.32888  34.84258  33.32834  2.696000     7.091   -0.8792    0.0161     98.58   8332.83  2222222111111
      30.9   4.99240   4.99270  34.84340  33.32895  34.84309  33.32895  2.696000     7.091   -0.8792    0.0161     98.58   8332.88  2222222111111
      30.9   4.99250   4.99280  34.84324  33.32889  34.84230  33.32835  2.696000     7.091   -0.8792    0.0160     98.58   8332.92  2222222111111
      30.9   4.99250   4.99250  34.84318  33.32882  34.84332  33.32894  2.696000     7.091   -0.8792    0.0160     98.58   8332.96  2222222111111
      30.8   4.99270   4.99250  34.84299  33.32883  34.84299  33.32864  2.694700     7.087   -0.8792    0.0160     98.58   8333.00  2222222111111
      30.8   4.99280   4.99270  34.84298  33.32889  34.84245  33.32835  2.696000     7.091   -0.8792    0.0160     98.58   8333.04  2222222111111
      30.8   4.99280   4.99280  34.84307  33.32896  34.84306  33.32895  2.696000     7.091   -0.8792    0.0160     98.58   8333.08  2222222111111
      30.8   4.99270   4.99270  34.84289  33.32870  34.84318  33.32895  2.696000     7.091   -0.8792    0.0160     98.58   8333.12  2222222111111
      30.7   4.99270   4.99270  34.84298  33.32876  34.84249  33.32835  2.696000     7.091   -0.8792    0.0160     98.58   8333.17  2222222111111
      30.7   4.99280   4.99300  34.84341  33.32921  34.84290  33.32896  2.696000     7.091   -0.8792    0.0160     98.58   8333.21  2222222111111
      30.7   4.99270   4.99280  34.84330  33.32902  34.84277  33.32865  2.696000     7.091   -0.8792    0.0159     98.58   8333.25  2222222111111
      30.7   4.99300   4.99280  34.84286  33.32890  34.84313  33.32895  2.696000     7.091   -0.8792    0.0159     98.58   8333.29  2222222111111
      30.6   4.99300   4.99250  34.84295  33.32896  34.84345  33.32894  2.696000     7.091   -0.8792    0.0159     98.58   8333.33  2222222111111
      30.6   4.99280   4.99280  34.84338  33.32915  34.84316  33.32895  2.696000     7.091   -0.8792    0.0159     98.58   8333.38  2222222111111
      30.6   4.99300   4.99270  34.84305  33.32903  34.84327  33.32895  2.696000     7.091   -0.8792    0.0159     98.58   8333.42  2222222111111
      30.6   4.99300   4.99270  34.84328  33.32921  34.84293  33.32865  2.696000     7.091   -0.8792    0.0159     98.58   8333.46  2222222111111
      30.5   4.99300   4.99270  34.84336  33.32928  34.84294  33.32865  2.696000     7.091   -0.8792    0.0159     98.58   8333.50  2222222111111
      30.5   4.99310   4.99270  34.84305  33.32909  34.84295  33.32865  2.696000     7.091   -0.8792    0.0159     98.58   8333.54  2222222111111
      30.5   4.99310   4.99270  34.84314  33.32915  34.84331  33.32895  2.696000     7.091   -0.0000   -0.0000     98.58   8333.58  2222222114111
      30.5   4.99300   4.99250  34.84332  33.32921  34.84318  33.32864  2.696000     7.091   -0.8792    0.0159     98.58   8333.62  2222222111111
      30.5   4.99300   4.99280  34.84340  33.32928  34.84288  33.32865  2.696000     7.091   -0.8792    0.0159     98.58   8333.67  2222222111111
      30.4   4.99340   4.99280  34.84301  33.32929  34.84324  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8333.71  2222222111111
      30.4   4.99330   4.99270  34.84305  33.32922  34.84335  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8333.75  2222222111111
      30.4   4.99350   4.99300  34.84292  33.32929  34.84271  33.32865  2.696000     7.090   -0.8792    0.0159     98.58   8333.79  2222222111111
      30.4   4.99330   4.99300  34.84314  33.32928  34.84271  33.32865  2.696000     7.090   -0.8792    0.0159     98.58   8333.83  2222222111111
      30.4   4.99340   4.99300  34.84297  33.32922  34.84272  33.32865  2.696000     7.090   -0.8792    0.0159     -0.00   8333.88  2222222111111
      30.4   4.99360   4.99300  34.84285  33.32929  34.84308  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8333.92  2222222111111
      30.4   4.99340   4.99300  34.84305  33.32929  34.84309  33.32895  2.694700     7.086   -0.8792    0.0159     98.58   8333.96  2222222111111
      30.3   4.99360   4.99330  34.84301  33.32942  34.84279  33.32896  2.696000     7.090   -0.8792    0.0159     98.58   8334.00  2222222111111
      30.3   4.99340   4.99310  34.84292  33.32916  34.84300  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8334.04  2222222111111
      30.3   4.99340   4.99310  34.84322  33.32941  34.84335  33.32926  2.696000     7.090   -0.8792    0.0159     98.58   8334.08  2222222111111
      30.3   4.99350   4.99300  34.84305  33.32935  34.84311  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8334.12  2222222111111
      30.3   4.99360   4.99300  34.84288  33.32929  34.84311  33.32895  2.694700     7.086   -0.8792    0.0159     98.58   8334.17  2222222111111
      30.3   4.99360   4.99330  34.84310  33.32948  34.84246  33.32866  2.696000     7.090   -0.8792    0.0159     -0.00   8334.21  2222222111111
      30.3   4.99330   4.99300  34.84326  33.32935  34.84312  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8334.25  2222222111111
      30.3   4.99340   4.99300  34.84309  33.32929  34.84312  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8334.29  2222222111111
      30.3   4.99340   4.99310  34.84332  33.32948  34.84302  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8334.33  2222222111111
      30.3   4.99330   4.99310  34.84349  33.32954  34.84268  33.32865  2.696000     7.090   -0.8792    0.0159     98.58   8334.38  2222222111111
      30.3   4.99360   4.99300  34.84326  33.32961  34.84348  33.32925  2.696000     7.090   -0.8792    0.0159     98.58   8334.42  2222222111111
      30.3   4.99340   4.99300  34.84347  33.32960  34.84348  33.32925  2.696000     7.090   -0.8792    0.0159     98.58   8334.46  2222222111111
      30.3   4.99400   4.99310  34.84278  33.32955  34.84268  33.32865  2.696000     7.090   -0.8792    0.0159     98.58   8334.50  2222222111111
      30.3   4.99360   4.99300  34.84327  33.32961  34.84313  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8334.54  2222222111111
      30.3   4.99400   4.99310  34.84286  33.32962  34.84303  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8334.58  2222222111111
      30.3   4.99400   4.99300  34.84301  33.32975  34.84313  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8334.62  2222222111111
      30.3   4.99410   4.99280  34.84334  33.33013  34.84298  33.32864  2.694700     7.086   -0.8792    0.0159     98.58   8334.67  2222222111111
      30.3   4.99400   4.99300  34.84352  33.33019  34.84278  33.32865  2.696000     7.090   -0.8792    0.0159     98.58   8334.71  2222222111111
      30.3   4.99410   4.99300  34.84341  33.33019  34.84312  33.32895  2.696000     7.090   -0.8792    0.0159     98.58   8334.75  2222222111111
      30.3   4.99440   4.99270  34.84259  33.32975  34.84308  33.32864  2.694700     7.086   -0.8792    0.0159     98.58   8334.79  2222222111111
      30.3   4.99410   4.99280  34.84311  33.32994  34.84297  33.32864  2.696000     7.090   -0.8792    0.0159     98.58   8334.83  2222222111111
      30.3   4.99430   4.99250  34.84305  33.33007  34.84327  33.32863  2.696000     7.090   -0.8792    0.0159     -0.00   8334.88  2222222111111
      30.3   4.99430   4.99280  34.84283  33.32988  34.84296  33.32864  2.696000     7.090   -0.8792    0.0159     98.58   8334.92  2222222111111
      30.3   4.99380   4.99250  34.84348  33.32999  34.84292  33.32833  2.694700     7.086   -0.8792    0.0159     98.58   8334.96  2222222111111
      30.3   4.99410   4.99250  34.84325  33.33006  34.84326  33.32863  2.694700     7.086   -0.8792    0.0159     98.58   8335.00  2222222111111
      30.3   4.99400   4.99220  34.84290  33.32968  34.84321  33.32832  2.694700     7.086   -0.8792    0.0159     98.58   8335.04  2222222111111
      30.3   4.99360   4.99230  34.84338  33.32973  34.84311  33.32833  2.694700     7.086   -0.8792    0.0159     98.58   8335.08  2222222111111
      30.3   4.99360   4.99270  34.84307  33.32948  34.84270  33.32834  2.694700     7.086   -0.8792    0.0159     98.58   8335.12  2222222111111
      30.3   4.99330   4.99250  34.84338  33.32947  34.84324  33.32863  2.696000     7.090   -0.8792    0.0159     98.58   8335.17  2222222111111
      30.4   4.99340   4.99280  34.84408  33.33017  34.84258  33.32834  2.694700     7.086   -0.8792    0.0159     98.58   8335.21  2222222111111
      30.4   4.99380   4.99280  34.84360  33.33012  34.84363  33.32924  2.694700     7.086   -0.8792    0.0159     98.58   8335.25  2222222111111
      30.4   4.99410   4.99270  34.84351  33.33032  34.84302  33.32864  2.694700     7.086   -0.8792    0.0159     98.58   8335.29  2222222111111
      30.4   4.99380   4.99300  34.84344  33.32999  34.84272  33.32865  2.694700     7.086   -0.8792    0.0159     98.58   8335.33  2222222111111
      30.4   4.99360   4.99270  34.84334  33.32973  34.84301  33.32864  2.694700     7.086   -0.8792    0.0159     98.58   8335.38  2222222111111
      30.4   4.99340   4.99250  34.84309  33.32934  34.84356  33.32893  2.696000     7.090   -0.8792    0.0159     -0.00   8335.42  2222222111111
      30.4   4.99300   4.99230  34.84313  33.32901  34.84341  33.32863  2.694700     7.086   -0.8792    0.0159     -0.00   8335.46  2222222111111
      30.4   4.99310   4.99230  34.84294  33.32895  34.84305  33.32833  2.696000     7.091   -0.8792    0.0159     98.58   8335.50  2222222111111
      30.4   4.99270   4.99250  34.84334  33.32894  34.84284  33.32833  2.694700     7.086   -0.8792    0.0159     98.58   8335.54  2222222111111
      30.4   4.99280   4.99230  34.84338  33.32907  34.84339  33.32863  2.694700     7.086   -0.8792    0.0159     98.58   8335.58  2222222111111
      30.5   4.99270   4.99270  34.84326  33.32888  34.84298  33.32864  2.694700     7.086   -0.8792    0.0159     98.58   8335.62  2222222111111
      30.5   4.99270   4.99250  34.84296  33.32862  34.84352  33.32893  2.694700     7.086   -0.8792    0.0159     98.58   8335.67  2222222111111
      30.5   4.99270   4.99250  34.84288  33.32856  34.84317  33.32863  2.694700     7.086   -0.8792    0.0159     98.58   8335.71  2222222111111
      30.5   4.99270   4.99230  34.84302  33.32869  34.84302  33.32833  2.694700     7.086   -0.8792    0.0159     98.58   8335.75  2222222111111
      30.5   4.99240   4.99220  34.84346  33.32881  34.84311  33.32832  2.694700     7.087   -0.8792    0.0159     98.58   8335.79  2222222111111
      30.5   4.99250   4.99220  34.84350  33.32894  34.84345  33.32862  2.696000     7.091   -0.8792    0.0159     -0.00   8335.83  2222222111111
      30.5   4.99240   4.99270  34.84330  33.32868  34.84259  33.32834  2.694700     7.087   -0.8792    0.0159     -0.00   8335.88  2222222111111
      30.5   4.99210   4.99270  34.84323  33.32835  34.84293  33.32864  2.696000     7.091   -0.8792    0.0159     98.58   8335.92  2222222111111
      30.6   4.99200   4.99270  34.84333  33.32835  34.84293  33.32864  2.696000     7.091   -0.8792    0.0159     98.58   8335.96  2222222111111
      30.6   4.99170   4.99220  34.84377  33.32847  34.84378  33.32892  2.694700     7.087   -0.8792    0.0159     98.58   8336.00  2222222111111
      30.6   4.99180   4.99230  34.84352  33.32835  34.84332  33.32863  2.694700     7.087   -0.8792    0.0159     98.58   8336.04  2222222111111
      30.6   4.99180   4.99230  34.84351  33.32835  34.84296  33.32833  2.696000     7.091   -0.8792    0.0159     98.58   8336.08  2222222111111
      30.6   4.99200   4.99250  34.84345  33.32848  34.84310  33.32863  2.694700     7.087   -0.8792    0.0159     98.58   8336.12  2222222111111
      30.6   4.99180   4.99270  34.84350  33.32835  34.84254  33.32834  2.694700     7.087   -0.8792    0.0159     98.58   8336.17  2222222111111
      30.6   4.99200   4.99230  34.84329  33.32835  34.84329  33.32863  2.694700     7.087   -0.0000   -0.0000     98.58   8336.21  2222222114111
      30.6   4.99200   4.99230  34.84373  33.32873  34.84364  33.32893  2.696000     7.091   -0.8792    0.0159     98.58   8336.25  2222222111111
      30.7   4.99210   4.99230  34.84354  33.32867  34.84328  33.32863  2.696000     7.091   -0.8792    0.0159     98.58   8336.29  2222222111111
      30.7   4.99250   4.99190  34.84335  33.32888  34.84368  33.32862  2.694700     7.087   -0.8792    0.0159     98.58   8336.33  2222222111111
      30.7   4.99240   4.99220  34.84374  33.32913  34.84302  33.32832  2.694700     7.087   -0.8792    0.0159     98.58   8336.38  2222222111111
      30.7   4.99210   4.99220  34.84360  33.32874  34.84336  33.32862  2.694700     7.087   -0.8792    0.0159     98.58   8336.42  2222222111111
      30.7   4.99180   4.99220  34.84360  33.32848  34.84301  33.32832  2.696000     7.091   -0.8792    0.0159     98.58   8336.46  2222222111111
      30.7   4.99210   4.99170  34.84329  33.32848  34.84351  33.32831  2.696000     7.091   -0.8792    0.0159     98.58   8336.50  2222222111111
      30.7   4.99170   4.99150  34.84354  33.32835  34.84371  33.32830  2.694700     7.087   -0.8792    0.0159     98.58   8336.54  2222222111111
      30.7   4.99180   4.99150  34.84322  33.32816  34.84300  33.32770  2.696000     7.091   -0.0000   -0.0000     98.58   8336.58  2222222114111
      30.8   4.99180   4.99120  34.84350  33.32841  34.84365  33.32800  2.696000     7.091   -0.8792    0.0159     -0.00   8336.62  2222222111111
      30.8   4.99200   4.99120  34.84344  33.32855  34.84329  33.32769  2.696000     7.091   -0.8792    0.0159     98.58   8336.67  2222222111111
      30.8   4.99210   4.99120  34.84348  33.32868  34.84329  33.32769  2.696000     7.091   -0.8792    0.0159     98.58   8336.71  2222222111111
      30.8   4.99280   4.99140  34.84321  33.32908  34.84308  33.32770  2.696000     7.091   -0.8792    0.0159     98.58   8336.75  2222222111111
      30.8   4.99310   4.99120  34.84305  33.32921  34.84362  33.32800  2.696000     7.091   -0.8792    0.0159     98.58   8336.79  2222222111111
      30.8   4.99280   4.99120  34.84320  33.32908  34.84327  33.32769  2.696000     7.091   -0.0000   -0.0000     98.58   8336.83  2222222114111
      30.8   4.99240   4.99120  34.84286  33.32843  34.84326  33.32769  2.694700     7.087   -0.8792    0.0159     -0.00   8336.88  2222222111111
      30.8   4.99200   4.99090  34.84304  33.32823  34.84356  33.32769  2.694700     7.087   -0.8792    0.0159     98.58   8336.92  2222222111111
      30.8   4.99150   4.99120  34.84347  33.32815  34.84360  33.32800  2.694700     7.087   -0.8792    0.0159     98.58   8336.96  2222222111111
      30.9   4.99140   4.99100  34.84342  33.32802  34.84345  33.32769  2.694700     7.087   -0.8792    0.0159     98.58   8337.00  2222222111111
      30.9   4.99140   4.99120  34.84356  33.32815  34.84359  33.32800  2.694700     7.087   -0.8792    0.0159     98.58   8337.04  2222222111111
      30.9   4.99140   4.99120  34.84377  33.32834  34.84289  33.32739  2.694700     7.087   -0.8792    0.0159     98.58   8337.08  2222222111111
      30.9   4.99170   4.99190  34.84339  33.32828  34.84252  33.32771  2.694700     7.087   -0.8792    0.0159     98.58   8337.12  2222222111111
      30.9   4.99170   4.99170  34.84375  33.32860  34.84307  33.32801  2.694700     7.087   -0.8792    0.0159     98.58   8337.17  2222222111111
      30.9   4.99200   4.99140  34.84315  33.32836  34.84337  33.32800  2.694700     7.087   -0.8792    0.0159     98.58   8337.21  2222222111111
      30.9   4.99180   4.99100  34.84320  33.32822  34.84342  33.32769  2.694700     7.087   -0.8792    0.0159     98.58   8337.25  2222222111111
      30.9   4.99170   4.99100  34.84344  33.32835  34.84341  33.32769  2.694700     7.087   -0.8792    0.0159     98.58   8337.29  2222222111111
      30.9   4.99150   4.99100  34.84334  33.32809  34.84341  33.32769  2.694700     7.087   -0.8792    0.0159     98.58   8337.33  2222222111111
      30.9   4.99140   4.99100  34.84351  33.32815  34.84305  33.32739  2.694700     7.087   -0.8792    0.0158     98.58   8337.38  2222222111111
      31.0   4.99140   4.99090  34.84373  33.32834  34.84385  33.32799  2.694700     7.087   -0.8792    0.0158     98.58   8337.42  2222222111111
      31.0   4.99140   4.99090  34.84365  33.32828  34.84314  33.32739  2.694700     7.087   -0.8792    0.0158     98.58   8337.46  2222222111111
      31.0   4.99170   4.99090  34.84349  33.32841  34.84314  33.32739  2.694700     7.087   -0.8792    0.0158     98.58   8337.50  2222222111111
      31.0   4.99170   4.99070  34.84378  33.32867  34.84369  33.32768  2.694700     7.087   -0.8792    0.0158     98.58   8337.54  2222222111111
      31.0   4.99210   4.99090  34.84351  33.32880  34.84348  33.32769  2.694700     7.087   -0.8792    0.0158     98.58   8337.58  2222222111111
      31.0   4.99210   4.99090  34.84336  33.32868  34.84347  33.32769  2.694700     7.087   -0.8792    0.0158     98.58   8337.62  2222222111111
      31.0   4.99240   4.99090  34.84357  33.32913  34.84312  33.32739  2.694700     7.087   -0.8792    0.0157     98.58   8337.67  2222222111111
      31.0   4.99240   4.99100  34.84342  33.32900  34.84301  33.32739  2.694700     7.087   -0.8792    0.0157     98.58   8337.71  2222222111111
